 DOY  MON DY  TMAX  #YRS  TMIN  #YRS PRECIP #YRS SD MAX SD MIN
   77  3 17   65.0  27.   43.3  27.  0.079  28.  6.272  4.885
   78  3 18   65.2  28.   43.3  27.  0.077  28.  6.364  4.868
   79  3 19   65.3  27.   43.3  27.  0.074  28.  6.438  4.874
   80  3 20   65.5  26.   43.4  26.  0.071  28.  6.434  4.831
   81  3 21   65.7  28.   43.5  28.  0.068  28.  6.445  4.817
   82  3 22   65.8  28.   43.6  28.  0.069  28.  6.505  4.822
   83  3 23   66.0  27.   43.7  27.  0.068  28.  6.598  4.816
   84  3 24   66.1  27.   43.7  27.  0.066  28.  6.679  4.832
   85  3 25   66.2  28.   43.7  28.  0.064  28.  6.724  4.798
   86  3 26   66.3  27.   43.7  27.  0.061  28.  6.742  4.772
   87  3 27   66.4  28.   43.8  28.  0.059  28.  6.743  4.740
   88  3 28   66.5  27.   43.8  27.  0.056  28.  6.755  4.693
   89  3 29   66.6  28.   43.8  28.  0.057  26.  6.764  4.697
   90  3 30   66.7  28.   43.8  27.  0.056  28.  6.817  4.731
   91  3 31   66.9  28.   43.8  28.  0.053  28.  6.841  4.775
   92  4  1   67.1  27.   43.9  27.  0.050  28.  6.894  4.800
   93  4  2   67.2  28.   43.9  27.  0.049  28.  6.894  4.835
   94  4  3   67.3  28.   44.0  27.  0.049  28.  6.911  4.856
   95  4  4   67.3  27.   44.0  26.  0.049  27.  6.907  4.831
   96  4  5   67.4  28.   44.0  27.  0.046  28.  6.873  4.831
   97  4  6   67.6  28.   44.1  27.  0.045  28.  6.982  4.821
   98  4  7   67.7  28.   44.2  27.  0.043  28.  7.069  4.809
   99  4  8   67.9  28.   44.3  27.  0.040  28.  7.160  4.792
  100  4  9   68.1  28.   44.4  27.  0.036  28.  7.188  4.786
  101  4 10   68.2  27.   44.5  26.  0.035  27.  7.223  4.763
  102  4 11   68.3  27.   44.5  26.  0.035  27.  7.247  4.726
  103  4 12   68.4  28.   44.6  27.  0.033  28.  7.344  4.696
  104  4 13   68.5  27.   44.7  26.  0.033  28.  7.385  4.661
  105  4 14   68.7  27.   44.9  27.  0.033  27.  7.525  4.671
  106  4 15   68.8  26.   45.0  26.  0.033  26.  7.656  4.639
  107  4 16   69.0  26.   45.1  26.  0.032  26.  7.703  4.682
  108  4 17   69.1  26.   45.2  26.  0.031  26.  7.726  4.710
  109  4 18   69.3  27.   45.4  26.  0.031  28.  7.759  4.760
  110  4 19   69.5  27.   45.5  27.  0.030  28.  7.783  4.788
  111  4 20   69.6  26.   45.6  26.  0.029  27.  7.761  4.750
  112  4 21   69.7  27.   45.7  26.  0.029  28.  7.755  4.714
  113  4 22   69.9  27.   45.8  26.  0.030  28.  7.744  4.674
  114  4 23   70.1  27.   45.9  26.  0.031  28.  7.741  4.685
  115  4 24   70.3  28.   46.1  27.  0.030  28.  7.755  4.696
  116  4 25   70.5  27.   46.2  27.  0.029  28.  7.734  4.712
  117  4 26   70.6  27.   46.3  27.  0.028  28.  7.782  4.704
  118  4 27   70.8  26.   46.4  26.  0.026  27.  7.756  4.690
  119  4 28   70.9  27.   46.5  26.  0.025  27.  7.785  4.674
  120  4 29   71.0  28.   46.6  27.  0.025  28.  7.747  4.606
  121  4 30   71.1  27.   46.7  27.  0.024  27.  7.715  4.562
  122  5  1   71.3  28.   46.9  28.  0.024  28.  7.714  4.551
  123  5  2   71.5  29.   47.0  28.  0.023  28.  7.688  4.562
  124  5  3   71.7  29.   47.1  28.  0.023  29.  7.771  4.586
  125  5  4   71.9  29.   47.3  28.  0.022  29.  7.874  4.587
  126  5  5   72.0  29.   47.4  28.  0.021  29.  7.818  4.570
  127  5  6   72.2  29.   47.5  28.  0.022  29.  7.829  4.561
  128  5  7   72.3  28.   47.6  28.  0.022  28.  7.813  4.529
  129  5  8   72.5  29.   47.7  29.  0.021  29.  7.798  4.491
  130  5  9   72.7  29.   47.8  29.  0.020  29.  7.717  4.512
  131  5 10   73.0  29.   48.0  29.  0.019  29.  7.682  4.505
  132  5 11   73.1  29.   48.2  29.  0.018  29.  7.645  4.491
  133  5 12   73.2  29.   48.3  29.  0.018  29.  7.595  4.475
  134  5 13   73.2  29.   48.5  29.  0.017  29.  7.450  4.456
  135  5 14   73.2  28.   48.6  28.  0.015  28.  7.429  4.449
  136  5 15   73.3  29.   48.7  29.  0.015  29.  7.336  4.435
  137  5 16   73.4  28.   48.9  28.  0.014  29.  7.284  4.405
  138  5 17   73.5  29.   49.0  29.  0.014  29.  7.247  4.365
  139  5 18   73.6  29.   49.2  29.  0.014  29.  7.257  4.346
  140  5 19   73.8  29.   49.3  29.  0.013  29.  7.315  4.347
  141  5 20   73.9  29.   49.4  29.  0.012  29.  7.355  4.373
  142  5 21   74.0  28.   49.6  27.  0.011  29.  7.352  4.347
  143  5 22   74.1  28.   49.7  28.  0.009  27.  7.327  4.316
  144  5 23   74.2  29.   49.9  29.  0.009  29.  7.322  4.291
  145  5 24   74.2  29.   50.0  29.  0.009  29.  7.346  4.285
  146  5 25   74.3  29.   50.1  29.  0.009  29.  7.269  4.275
  147  5 26   74.5  29.   50.3  29.  0.009  29.  7.229  4.233
  148  5 27   74.6  29.   50.4  29.  0.008  28.  7.216  4.176
  149  5 28   74.8  29.   50.6  27.  0.008  29.  7.223  4.169
  150  5 29   74.8  29.   50.7  28.  0.008  27.  7.170  4.165
  151  5 30   74.9  29.   50.8  27.  0.007  28.  7.135  4.143
  152  5 31   75.0  27.   50.9  25.  0.006  28.  7.122  4.097
  153  6  1   75.2  25.   51.0  25.  0.006  27.  7.051  4.077
  154  6  2   75.3  25.   51.1  25.  0.006  27.  7.047  4.081
  155  6  3   75.5  25.   51.2  25.  0.006  27.  7.116  4.081
  156  6  4   75.7  26.   51.3  26.  0.004  26.  7.055  4.057
  157  6  5   75.8  27.   51.5  27.  0.004  27.  7.022  4.062
  158  6  6   76.0  27.   51.6  27.  0.004  27.  7.050  4.065
  159  6  7   76.1  27.   51.7  27.  0.004  27.  7.120  4.038
  160  6  8   76.2  26.   51.8  26.  0.004  27.  7.186  4.071
  161  6  9   76.5  26.   51.9  25.  0.003  26.  7.205  4.104
  162  6 10   76.7  26.   52.0  26.  0.003  27.  7.195  4.096
  163  6 11   77.0  26.   52.1  26.  0.003  25.  7.256  4.106
  164  6 12   77.2  25.   52.2  25.  0.003  27.  7.264  4.063
  165  6 13   77.5  26.   52.4  26.  0.002  26.  7.266  3.990
  166  6 14   77.6  26.   52.5  26.  0.002  27.  7.273  3.968
  167  6 15   77.7  26.   52.6  25.  0.003  27.  7.257  3.960
  168  6 16   77.8  26.   52.7  26.  0.003  27.  7.252  3.936
  169  6 17   77.9  26.   52.7  26.  0.003  27.  7.201  3.948
  170  6 18   78.1  25.   52.8  25.  0.003  26.  7.216  3.887
  171  6 19   78.2  24.   52.9  24.  0.003  26.  7.216  3.873
  172  6 20   78.4  26.   53.0  26.  0.002  27.  7.197  3.850
  173  6 21   78.4  25.   53.0  25.  0.002  27.  7.119  3.820
  174  6 22   78.5  25.   53.1  25.  0.002  27.  6.972  3.774
  175  6 23   78.6  27.   53.2  26.  0.002  27.  6.961  3.730
  176  6 24   78.8  25.   53.3  25.  0.002  26.  7.013  3.734
  177  6 25   78.9  27.   53.5  27.  0.002  27.  7.065  3.799
  178  6 26   79.0  26.   53.6  26.  0.002  27.  7.090  3.821
  179  6 27   79.2  27.   53.7  27.  0.002  27.  7.075  3.821
  180  6 28   79.3  27.   53.8  27.  0.002  26.  7.047  3.795
  181  6 29   79.3  27.   53.9  27.  0.002  27.  7.040  3.785
  182  6 30   79.4  25.   54.1  23.  0.002  27.  7.067  3.787
  183  7  1   79.4  28.   54.2  27.  0.001  28.  7.029  3.766
  184  7  2   79.5  27.   54.3  27.  0.001  28.  6.999  3.750
  185  7  3   79.5  26.   54.4  25.  0.001  28.  6.959  3.748
  186  7  4   79.6  25.   54.5  25.  0.001  28.  6.949  3.755
  187  7  5   79.6  26.   54.5  25.  0.001  28.  6.891  3.800
  188  7  6   79.6  28.   54.7  27.  0.001  28.  6.844  3.808
  189  7  7   79.6  27.   54.8  26.  0.001  28.  6.790  3.787
  190  7  8   79.5  26.   54.9  26.  0.001  28.  6.707  3.761
  191  7  9   79.4  26.   55.0  25.  0.001  28.  6.673  3.774
  192  7 10   79.3  28.   55.0  28.  0.001  28.  6.604  3.740
  193  7 11   79.2  26.   55.1  26.  0.001  28.  6.466  3.769
  194  7 12   79.2  28.   55.1  27.  0.001  28.  6.450  3.816
  195  7 13   79.1  27.   55.2  27.  0.001  28.  6.381  3.807
  196  7 14   79.1  26.   55.3  26.  0.001  28.  6.322  3.806
  197  7 15   79.1  26.   55.3  26.  0.000  28.  6.197  3.781
  198  7 16   79.0  27.   55.4  27.  0.000  28.  6.123  3.767
  199  7 17   78.9  26.   55.4  26.  0.000  28.  6.040  3.790
  200  7 18   78.9  27.   55.5  27.  0.000  28.  5.954  3.771
  201  7 19   78.9  26.   55.5  26.  0.000  28.  5.910  3.776
  202  7 20   78.9  27.   55.6  27.  0.000  28.  5.905  3.745
  203  7 21   78.9  27.   55.6  26.  0.000  28.  5.978  3.755
  204  7 22   78.9  27.   55.6  27.  0.000  28.  5.974  3.748
  205  7 23   78.9  28.   55.6  28.  0.000  28.  5.945  3.717
  206  7 24   78.8  26.   55.6  27.  0.000  28.  5.867  3.633
  207  7 25   78.8  27.   55.7  27.  0.000  28.  5.801  3.599
  208  7 26   78.8  27.   55.7  27.  0.000  28.  5.808  3.577
  209  7 27   78.9  28.   55.7  28.  0.000  28.  5.839  3.557
  210  7 28   78.9  27.   55.7  26.  0.000  28.  5.868  3.551
  211  7 29   78.8  27.   55.6  26.  0.000  28.  5.851  3.503
  212  7 30   78.8  27.   55.7  26.  0.000  28.  5.815  3.486
  213  7 31   78.8  26.   55.6  26.  0.000  28.  5.794  3.474
  214  8  1   78.7  26.   55.6  26.  0.000  26.  5.795  3.452
  215  8  2   78.6  26.   55.6  26.  0.000  26.  5.743  3.417
